Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
0	18698.69769	1898.66626	9.314545455	8.5	0.001
1	21088.64578	2165.965986	7.68	6.38	0.001
2	23918.39115	2473.850465	5.696363636	6.16	0.001
3	27187.10495	2799.253684	5.276363636	7.22	0.001
4	30652.1192	3107.298705	6.810909091	7.86	0.001
5	33960.9043	3380.392458	7.707272727	9.02	0.001
6	36907.02376	3609.711625	9.178181818	11.42	0.001
7	39391.63945	3808.137213	11.64	13.88	0.001
8	41548.04505	3975.794614	14.87636364	17.12	0.001
9	43375.29244	4118.676857	17.82545455	21.08	0.001
10	44936.30528	4229.918819	21.52545455	25.38	0.001
11	46155.66611	4314.371907	25.90909091	29.18	0.001
12	47088.02894	4358.769895	29.98545455	32.28	0.001
13	47591.82182	4371.073024	33.44545455	35.06	0.001
14	47742.04627	4343.135405	36.27454545	37.4	0.001
15	47453.77439	4295.02493	38.76545455	39.38	0.001
16	46940.22927	4209.747225	40.42181818	41.44	0.001
17	46022.59645	4115.900843	42.03454545	42.52	0.001
18	45004.35883	4013.104708	43.26	44.24	0.001
19	43894.84757	3908.977308	44.74545455	45.72	0.001
20	42770.01376	3808.266989	46.14727273	47.9	0.001
21	41691.96923	3706.402766	48.21636364	49.54	0.001
22	40591.26794	3614.690048	49.76363636	52.78	0.001
23	39617.55792	3509.430875	52.20181818	54.12	0.001
24	38474.78665	3454.156339	53.8	56.98	0.001
25	37910.61838	3326.761166	56.56181818	57.26	0.001
26	36508.80643	3340.185708	56.86363636	61.04	0.001
27	36719.95363	3186.848611	60.02	58.74	0.001
28	35001.41649	3268.917296	58.39454545	62.94	0.001
29	35978.59942	3076.075357	62.13090909	60.82	0.001
30	33823.49958	3200.053836	60.20545455	64.24	0.001
31	35247.40824	2993.994771	63.45090909	61.94	0.001
32	32950.13218	3143.30628	61.73818182	65.6	0.001
33	34648.21535	2917.26055	64.78909091	63.48	0.001
34	32135.2206	3081.514413	63.18181818	66.92	0.001
35	33999.55645	2855.953786	65.96909091	64.52	0.001
36	31481.31221	3016.982048	64.25636364	68.06	0.001
37	33322.64255	2789.621143	66.89272727	65.46	0.001
38	30770.15057	2963.22806	65.15090909	68.66	0.001
39	32761.21716	2718.724491	67.59818182	66.04	0.001
40	30007.94768	2894.930825	65.64363636	69.4	0.001
41	32037.3296	2668.863207	68.19818182	66.62	0.001
42	29471.98697	2834.395659	66.24545455	70.1	0.001
43	31403.90338	2591.012377	68.81454545	67.34	0.001
44	28640.17506	2798.199036	66.99818182	70.28	0.001
45	31021.56399	2543.372964	69.29272727	67.44	0.001
46	28124.4015	2756.602604	67.25818182	70.94	0.001
47	30585.61915	2496.595406	69.66909091	67.98	0.001
48	27626.04919	2721.706261	67.72727273	71.28	0.001
49	30216.67899	2443.659512	70.09090909	68.42	0.001
50	27062.4031	2658.995461	68.14	71.38	0.001
51	29552.94726	2396.403955	70.38	68.64	0.001
52	26550.02831	2649.716227	68.35454545	71.88	0.001
53	29455.63777	2364.162274	70.74363636	68.9	0.001
54	26205.35097	2602.114858	68.69272727	72.12	0.001
