Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
177	76358.6177	4461.649503	35.48	33.6	0.001
178	49167.74196	6892.920866	32.86	36	0.001
179	75630.3661	4410.98419	35.62	33.8	0.001
180	48605.3202	6965.851653	33.25090909	36.28	0.001
181	76400.07711	4400.61476	35.85090909	33.48	0.001
182	48486.35396	6867.443236	33.31272727	36.24	0.001
183	75348.20289	4372.151921	35.92	33.48	0.001
184	48176.38321	6829.809084	33.49454545	36.54	0.001
185	74936.6857	4336.044905	36.07090909	33.58	0.001
186	47774.54738	6885.804922	33.55272727	36.74	0.001
187	75537.88711	4254.281579	36.21818182	33.58	0.001
188	46888.86053	6930.31897	33.57454545	36.94	0.001
189	76014.07827	4191.141309	36.42909091	33.76	0.001
190	46211.27224	6879.935427	33.57636364	36.96	0.001
191	75473.50039	4241.89716	36.49818182	33.62	0.001
192	46749.85258	6790.239995	33.54909091	37	0.001
193	74518.42224	4178.788751	36.59272727	33.78	0.001
194	46066.27478	6771.672201	33.63454545	37.1	0.001
195	74316.43196	4150.617285	36.74545455	33.52	0.001
196	45750.01093	6860.570177	33.58	37.26	0.001
197	75468.81092	4308.943528	36.79272727	33.06	0.001
198	47674.87526	6899.037522	33.18545455	37.44	0.001
199	75876.97137	4247.965542	37.01272727	33.66	0.001
200	47011.06404	6886.157515	33.86545455	37.44	0.001
201	75730.58716	4218.978425	37.09636364	33.7	0.001
202	46683.48179	6854.765024	33.81272727	37.58	0.001
203	75383.71195	4184.08162	37.20363636	33.56	0.001
204	46290.05449	6833.444187	33.69454545	37.58	0.001
205	75150.82416	4191.453812	37.27454545	33.5	0.001
206	46353.7768	6821.633994	33.78909091	37.66	0.001
207	75013.05173	4169.854269	37.36545455	33.42	0.001
208	46102.17585	6803.545627	33.57272727	37.86	0.001
209	74809.27524	4136.550629	37.45090909	33.42	0.001
210	45724.99985	6797.303613	33.53090909	37.9	0.001
211	74732.03791	4107.817358	37.53090909	33.22	0.001
212	45396.69075	6788.073576	33.35454545	38.02	0.001
213	74622.92402	4081.506262	37.57636364	33	0.001
214	45094.15173	6809.078743	33.29818182	38.06	0.001
215	74844.45679	4027.308422	37.67818182	33	0.001
216	44495.22584	6795.915973	33.24181818	38.16	0.001
217	74692.89671	4000.738484	37.77272727	32.88	0.001
218	44190.80029	6852.8012	33.06545455	38.12	0.001
219	75487.97979	4084.462333	37.80545455	32.28	0.001
220	45294.88222	6891.452688	32.74181818	38.22	0.001
221	75888.13638	4080.603217	37.84727273	32.42	0.001
222	45231.48109	6893.531112	32.75818182	38.26	0.001
223	75901.15392	4065.337098	37.91636364	32.6	0.001
