Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
0	21350.51478	2107.749755	9.110909091	9.88	0.001
1	23343.51407	2307.159783	9.447272727	10.36	0.001
2	25515.95043	2503.601508	10.12181818	11.56	0.001
3	27622.76575	2706.982965	11.28363636	13	0.001
4	29800.71023	2921.066934	12.72909091	14.4	0.001
5	32102.20314	3137.481505	14.28727273	16.02	0.001
6	34436.80846	3337.80428	16.04	17.88	0.001
7	36598.853	3507.026668	18.06363636	20.9	0.001
8	38424.67693	3638.934694	20.77454545	24.82	0.001
9	39846.58022	3729.321118	24.65818182	28.94	0.001
10	40821.57453	3785.71312	29.13818182	33.04	0.001
11	41436.58357	3808.65078	33.06363636	36.34	0.001
12	41689.97008	3804.759139	36.60181818	40.1	0.001
13	41656.58363	3780.851332	40.26181818	44.44	0.001
14	41411.21983	3745.790158	44.67636364	48.26	0.001
15	41044.8484	3703.712563	48.37090909	50.78	0.001
16	40599.54125	3656.001724	50.9	53.32	0.001
17	40096.36989	3608.243954	52.72545455	55.08	0.001
18	39590.92743	3560.149157	54.26545455	56.42	0.001
19	39086.54927	3501.126923	55.58909091	57.68	0.001
20	38464.63569	3454.829891	57.05272727	59.02	0.001
21	37982.60597	3406.872963	58.32	60.12	0.001
22	37477.425	3369.693386	59.33636364	60.92	0.001
23	37097.0275	3311.538544	60.16727273	61.48	0.001
24	36467.95414	3278.42373	60.73818182	62.04	0.001
25	36148.88366	3220.757744	61.24	62.22	0.001
26	35502.45401	3204.287568	61.67090909	62.78	0.001
27	35392.28702	3139.221817	62.11818182	63	0.001
28	34636.10079	3144.41345	62.30545455	63.46	0.001
29	34786.51072	3082.077611	62.70727273	63.62	0.001
30	34033.65595	3091.119276	63.04727273	64.18	0.001
31	34247.29578	3031.660113	63.36181818	64.3	0.001
32	33515.82773	3042.483712	63.84727273	64.4	0.001
33	33749.51307	2981.213285	63.92909091	65.18	0.001
34	32996.20307	2997.664879	64.57818182	64.88	0.001
35	33286.95989	2934.631899	64.48545455	65.6	0.001
36	32515.56748	2937.169766	65.11818182	65.62	0.001
37	32641.90939	2876.411401	65.12909091	66.18	0.001
38	31902.05278	2880.202724	65.69454545	66.26	0.001
39	32055.02193	2818.772684	65.62363636	66.88	0.001
40	31302.29801	2821.584323	66.34181818	66.7	0.001
41	31426.83268	2762.630927	66.18909091	67.4	0.001
42	30710.53139	2794.612476	66.94181818	67.16	0.001
43	31174.09625	2711.033465	66.52727273	67.98	0.001
44	30174.11714	2725.449934	67.40909091	67.32	0.001
45	30416.52981	2636.840406	67.11636364	68.44	0.001
46	29385.24855	2701.978053	67.92363636	68.34	0.001
47	30176.12504	2598.675978	67.70545455	68.72	0.001
48	28984.60829	2655.856212	68.43454545	68.48	0.001
49	29695.31401	2544.976543	67.96727273	69.28	0.001
50	28417.31533	2612.340725	68.91454545	69.12	0.001
51	29228.27224	2505.323742	68.71454545	69.7	0.001
52	27997.43244	2575.66886	69.3	69.34	0.001
53	28848.62103	2464.573103	68.83454545	70.3	0.001
54	27569.19931	2509.737674	69.7	69.96	0.001
55	28118.83467	2419.892391	69.64181818	70.78	0.001
56	27092.73436	2492.904072	70.12545455	70.38	0.001
57	27969.43145	2377.849325	69.86	71.14	0.001
58	26643.4258	2450.058716	70.57454545	70.72	0.001
