Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
0	45837.69467	6536.444085	14.49636364	15.44	0.001
1	70525.83644	6760.859141	15.89272727	25.58	0.001
2	73306.16916	3029.955593	25.56909091	36.42	0.001
3	33768.04678	6072.512203	36.04363636	35.26	0.001
4	65526.78538	4071.77196	35.92727273	44.1	0.001
5	45768.78887	5971.444937	43.37454545	44.32	0.001
6	64936.51126	2200.136812	44.27272727	49.4	0.001
7	24391.30578	5439.798096	49.79454545	49.72	0.001
8	59590.84252	1711.156626	49.82545455	56.36	0.001
9	19057.03119	5382.497683	55.49636364	54.16	0.001
10	59111.47494	1261.855958	54.15090909	58.06	0.001
11	13966.2229	5161.08246	57.52909091	57.14	0.001
12	57306.76383	1389.419795	57.04181818	58.48	0.001
13	15413.15428	4979.605832	58.58363636	59.16	0.001
14	55130.49143	1328.446944	58.83272727	61.02	0.001
15	14666.22412	4831.070934	60.86181818	61.38	0.001
16	53487.75149	1161.586695	61.08545455	63.34	0.001
17	12867.28102	4709.918418	62.80909091	61.88	0.001
18	52203.06413	1173.643607	61.64909091	63.92	0.001
19	13003.94899	4621.229177	63.34	63.5	0.001
20	51089.64968	1029.91831	63.59090909	66.62	0.001
21	11497.95511	4511.014348	66.04909091	62.46	0.001
22	49620.51497	1289.864593	62.37636364	69.04	0.001
23	14648.94919	4410.625853	67.76545455	59.02	0.001
24	48333.03629	2150.803287	59.05454545	69.8	0.001
25	24695.3549	5408.85675	68.50181818	62.82	0.001
26	59482.11462	1088.027589	62.13636364	68.7	0.001
27	12102.59744	5411.124116	67.91090909	66.26	0.001
28	60075.74266	1128.591669	65.44545455	69.62	0.001
29	12592.52857	5612.190788	69.00545455	65.62	0.001
30	62170.01519	1150.954895	65.28909091	70.12	0.001
31	12829.0648	5699.140241	69.54909091	65.24	0.001
32	63187.31698	1195.770095	64.63454545	70.46	0.001
33	13328.17506	5788.739405	69.96	65.26	0.001
34	64169.27599	1236.233288	64.84545455	70.96	0.001
35	13788.44759	5879.120334	70.49272727	65.42	0.001
36	65192.63451	1261.42304	64.84181818	71.36	0.001
37	14084.30121	5956.04908	71.06545455	65.38	0.001
38	66098.42547	1293.930383	64.74363636	71.7	0.001
39	14453.23934	5958.413488	71.35090909	65.72	0.001
40	66163.01143	1302.750291	64.94909091	72.12	0.001
41	14567.43787	5938.484843	71.81272727	65.98	0.001
42	65955.61645	1305.993673	65.20181818	72.72	0.001
43	14617.92195	5888.725078	72.19818182	65.98	0.001
44	65412.61201	1307.32227	65.15636364	73.04	0.001
45	14640.16795	5907.461757	72.55818182	66.32	0.001
46	65643.36327	1277.781441	65.65090909	73.46	0.001
47	14340.53876	5899.457209	73.04909091	65.98	0.001
48	65523.34268	1310.08051	65.21090909	73.82	0.001
49	14718.292	5875.523701	73.22545455	65.56	0.001
50	65169.70521	1295.120356	64.97454545	74	0.001
51	14561.58866	5649.195985	73.44363636	65.36	0.001
52	62733.55568	1286.667537	64.69454545	74.12	0.001
53	14451.52837	5544.01031	73.64363636	68.56	0.001
54	61813.29202	1247.956036	68.08	74.42	0.001
