Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
48	21564.03832	3314.071757	72.03818182	67.32	0.001
49	36753.42327	1943.498104	67.23272727	72.84	0.001
50	21617.50185	3320.112158	72.23818182	67.54	0.001
51	36827.92762	1947.551013	67.45272727	72.94	0.001
52	21650.893	3287.047894	72.53090909	67.9	0.001
53	36489.91125	1923.765002	67.85454545	73.48	0.001
54	21400.96823	3391.168138	72.97818182	67.52	0.001
55	37611.58123	1901.682465	67.60545455	73.88	0.001
56	21156.37261	3422.916781	73.33454545	67.44	0.001
57	37959.82662	1900.055135	67.69818182	73.78	0.001
58	21137.38684	3421.811046	73.36	67.82	0.001
59	37942.31714	1927.362992	67.97090909	74.06	0.001
60	21421.75294	3284.144348	73.53818182	68.56	0.001
61	36482.86205	1886.356054	68.37636364	74.4	0.001
62	20975.18174	3465.800566	73.9	67.38	0.001
63	38429.18096	1880.853759	67.61818182	74.48	0.001
64	20915.68075	3480.971497	74.13272727	67.62	0.001
65	38627.8002	1915.182742	67.73818182	74.66	0.001
66	21295.50846	3384.116835	74.32727273	67.74	0.001
67	37534.82475	1878.692609	67.95454545	75.06	0.001
68	20877.39473	3467.079552	74.62909091	67.4	0.001
69	38447.03683	1825.189151	67.86181818	75.26	0.001
70	20289.62223	3557.405842	74.95272727	67.5	0.001
71	39412.75658	1832.126152	67.87818182	75.34	0.001
72	20359.6291	3487.820545	74.85090909	68.28	0.001
73	38676.24702	1871.203049	68.45272727	75.42	0.001
74	20774.61502	3264.153818	74.96181818	67.64	0.001
75	36255.53726	1881.49335	68.07090909	74.96	0.001
76	20858.81377	3180.446343	74.89454545	69.04	0.001
77	35392.93582	1921.463814	68.87818182	75.88	0.001
78	21336.78679	3302.383374	75.52181818	67.1	0.001
79	36664.25807	1774.26712	67.39272727	76.1	0.001
80	19730.61433	3548.18253	75.91454545	67.26	0.001
81	39345.39697	1738.815135	67.88	76.56	0.001
82	19373.83284	3605.081905	76.09818182	67.4	0.001
83	39935.30682	1788.503679	67.9	76.92	0.001
84	19919.14194	3497.582661	76.45636364	67.04	0.001
85	38756.69384	1860.948204	67.77090909	76.98	0.001
86	20712.66931	3305.758101	76.62545455	67.44	0.001
87	36680.11988	1926.516308	68.09818182	77.16	0.001
88	21443.38364	3051.473639	76.66545455	66.26	0.001
89	33870.90555	1906.484892	66.60545455	76.42	0.001
90	21208.36144	2982.546891	76.53818182	66.62	0.001
91	33105.73134	1817.377968	66.58363636	77.26	0.001
92	20236.99463	3385.321126	77.07090909	66.02	0.001
93	37510.29206	1644.163845	66.64	77.14	0.001
94	18316.01334	3552.291702	76.79454545	67.56	0.001
95	39428.89012	1628.103235	68.12545455	77.62	0.001
96	18168.91837	3656.404147	76.96727273	67.92	0.001
97	40526.85919	1625.151014	68.46727273	77.8	0.001
98	18154.56978	3709.427764	77.31636364	66.16	0.001
99	41106.49344	1751.757784	67.19090909	78	0.001
100	19571.59286	3511.026115	77.42	64.8	0.001
101	38977.46088	1852.600291	65.51636364	77.82	0.001
102	20691.98699	3140.556101	77.55272727	65.6	0.001
103	34931.87503	1808.857773	66.20363636	78.38	0.001
104	20223.96626	3383.269	77.97272727	64.42	0.001
105	37592.60307	1730.201774	65.07454545	78	0.001
106	19380.44651	3553.078891	77.80181818	65.38	0.001
107	39413.92563	1667.642627	65.93636364	78.66	0.001
108	18714.32663	3618.97177	78.12	64.78	0.001
109	40083.76323	1647.63736	65.63454545	78.48	0.001
110	18502.2325	3651.009437	78.11454545	65.32	0.001
111	40508.51965	1604.010191	65.81454545	78.56	0.001
112	18023.50036	3645.9064	78.12181818	65.44	0.001
113	40435.13152	1571.827716	66.30363636	78.52	0.001
114	17699.89892	3641.074338	78.12727273	65.52	0.001
115	40360.66885	1622.088314	66.21272727	78.62	0.001
116	18238.03382	3519.31471	78.18181818	65.38	0.001
117	39136.68262	1706.287529	66.18	78.64	0.001
118	19176.76952	3360.28449	78.22727273	64.88	0.001
119	37421.3105	1641.39893	65.62909091	78.24	0.001
120	18457.58618	3551.361932	78.11090909	65.8	0.001
121	39483.47079	1551.679427	66.43818182	78.72	0.001
122	17478.80747	3729.279311	78.34727273	65.7	0.001
123	41424.29392	1475.070609	66.43090909	78.52	0.001
124	16632.09806	3738.536517	78.20363636	66.22	0.001
125	41492.03297	1409.601502	67.00363636	78.66	0.001
126	15921.69736	3732.234956	78.36363636	66.28	0.001
127	41381.63347	1480.941617	67.16727273	78.92	0.001
128	16713.52405	3672.780776	78.21818182	66.58	0.001
129	40797.20548	1532.749162	67.20363636	78.92	0.001
130	17285.71804	3645.576615	78.33818182	65.34	0.001
131	40496.18672	1691.580745	66.1	78.98	0.001
132	19053.357	3059.474021	78.34727273	65.6	0.001
133	34109.94669	1667.132679	66.09818182	78.92	0.001
134	18732.83221	3329.46413	78.32909091	66.32	0.001
135	37171.22407	1552.462393	66.59090909	79.2	0.001
136	17491.08112	3588.070848	78.56	66.12	0.001
137	39946.67046	1455.269978	66.66909091	79.14	0.001
138	16416.02876	3756.632054	78.47636364	66.38	0.001
139	41705.41294	1355.278543	67.16181818	79.18	0.001
140	15353.34771	3817.94349	78.67636364	67.12	0.001
141	42308.93602	1343.067067	67.84181818	79.18	0.001
142	15234.94655	3881.437162	78.71454545	67.32	0.001
143	42995.91738	1277.276104	68.00181818	79.32	0.001
144	14493.73632	3849.528389	78.81636364	67.84	0.001
145	42706.93263	1307.111652	68.67636364	79.42	0.001
146	14814.33809	3740.244704	78.82	67.2	0.001
147	41505.32055	1365.021898	68.19454545	79.1	0.001
148	15423.51863	3552.287265	78.61454545	67.66	0.001
149	39541.10134	1504.774401	68.28181818	79.1	0.001
150	16977.16094	3458.683476	78.73636364	67.08	0.001
151	38568.04093	1529.387092	67.57272727	79.18	0.001
152	17242.18542	3330.100999	78.58727273	67.02	0.001
153	37243.7478	1522.790477	67.77636364	79.32	0.001
154	17187.62203	3448.287149	78.66545455	67.1	0.001
155	38454.15957	1484.510092	67.65636364	79.28	0.001
156	16761.81639	3469.200232	78.68363636	66.76	0.001
157	38668.44348	1519.630615	67.46545455	79.46	0.001
158	17141.55933	3274.265055	78.74909091	67	0.001
159	36613.18749	1626.7076	67.56727273	79.52	0.001
160	18309.3938	2914.298639	78.72545455	66.48	0.001
161	32696.84914	1650.215847	67.35636364	78.72	0.001
162	18519.69015	2298.373101	78.56545455	69.74	0.001
163	26049.77907	2129.004613	69.69454545	78.3	0.001
164	23753.61946	1624.173827	77.55636364	74.28	0.001
165	18733.19222	2579.132737	72.39818182	77.64	0.001
166	28685.89986	1305.930061	77.66181818	76	0.001
167	15099.16183	2661.156369	74.71090909	77.66	0.001
168	29611.9854	1361.907939	77.85818182	75.24	0.001
169	15728.19298	2629.152969	74.04909091	78	0.001
170	29275.00379	1431.470423	77.90545455	74.68	0.001
171	16524.93254	2623.710476	73.60727273	77.92	0.001
172	29199.07721	1458.783428	77.86727273	74.94	0.001
173	16846.17862	2667.701142	73.60727273	77.98	0.001
174	29691.14159	1460.626947	78.02545455	75.06	0.001
175	16871.23632	2691.759213	73.66727273	78.08	0.001
176	29957.7212	1431.268973	78.07090909	75.16	0.001
177	16535.647	2697.767531	73.97636364	78.04	0.001
178	30020.05517	1435.860891	78.05272727	75.36	0.001
179	16588.71873	2748.66394	74.12545455	78.2	0.001
180	30583.62854	1402.953993	78.13090909	75.76	0.001
181	16204.30359	2825.620148	74.58909091	78.26	0.001
182	31443.33563	1384.537455	78.20909091	76.02	0.001
183	16010.56515	2896.142647	74.89272727	78.3	0.001
184	32218.15731	1380.936339	78.24909091	76.14	0.001
185	15977.46575	2954.266422	75.00363636	78.36	0.001
186	32850.70944	1354.283421	78.21818182	76.34	0.001
187	15684.85739	2938.587297	75.38363636	78.28	0.001
188	32661.37799	1426.114356	78.1	76.14	0.001
189	16470.97896	2979.200263	75.06727273	78.42	0.001
190	33114.10698	1435.399332	78.18545455	76	0.001
191	16559.15098	2977.232559	75.06727273	78.08	0.001
192	33085.91447	1507.814913	78.07090909	75.82	0.001
193	17340.43474	2880.057162	74.90181818	78.36	0.001
194	32033.92519	1617.279562	78.20181818	75.32	0.001
195	18518.78197	2677.356766	74.58909091	78.34	0.001
196	29815.71258	1720.916994	78.05090909	74.58	0.001
197	19629.98054	2460.527039	74.27090909	78.12	0.001
198	27481.04835	1852.159355	78.06363636	74.34	0.001
199	21008.63399	2248.432184	73.8	78.4	0.001
200	25146.7938	1940.981869	78.21272727	73.5	0.001
201	21977.92397	2000.452611	73.28545455	77.44	0.001
202	22374.4952	2557.899864	77.38545455	72.4	0.001
203	28791.03846	1100.544332	72.21272727	79.66	0.001
204	12410.52831	3697.93324	79.37272727	71.6	0.001
205	40916.69342	1076.184795	72.66363636	79.7	0.001
206	12247.52545	3797.874092	79.67090909	71.58	0.001
207	41880.22586	1117.531807	72.20909091	79.92	0.001
208	12681.06738	3853.296078	79.88181818	70.34	0.001
209	42566.47951	1193.024515	70.84	79.74	0.001
210	13496.02242	3704.99564	79.86363636	69.94	0.001
211	40998.53735	1152.64388	70.07454545	79.76	0.001
212	13041.08309	3613.577334	79.92181818	70.42	0.001
213	39996.66294	1123.900338	70.50727273	79.96	0.001
214	12713.32202	3557.721681	80.00909091	70.46	0.001
215	39372.67378	1107.872247	70.96181818	79.88	0.001
216	12512.57564	3423.742723	79.95090909	71.26	0.001
217	37950.76775	1102.836411	71.72545455	79.7	0.001
218	12450.12664	3385.127023	79.92	71.18	0.001
219	37511.11548	1105.167582	71.74181818	79.58	0.001
220	12481.73235	3338.786056	79.86	71.74	0.001
221	37018.0767	1112.658595	71.90545455	79.38	0.001
222	12554.67341	3316.659809	79.83818182	71.76	0.001
223	36806.9358	1106.309231	72.02909091	79.62	0.001
224	12494.66451	3351.782807	79.87636364	71.6	0.001
225	37175.68796	1093.432659	71.84545455	79.74	0.001
226	12374.07448	3307.161866	79.98545455	71.72	0.001
227	36665.86223	1096.977409	72.07454545	79.7	0.001
228	12403.56654	3228.465972	79.91818182	72.3	0.001
229	35863.3992	1072.044342	72.47090909	79.7	0.001
230	12115.40309	3138.126716	79.92909091	72.6	0.001
231	34887.48185	1073.530112	72.86181818	79.98	0.001
232	12142.90791	3210.780171	80.08545455	72.4	0.001
233	35657.52855	1053.972272	72.66363636	79.98	0.001
234	11933.69459	3385.322599	80.13454545	71.42	0.001
235	37528.39765	1041.916937	72.05090909	80.06	0.001
236	11812.30381	3432.285365	80.12727273	71.32	0.001
237	38020.3571	1029.534056	71.96	80.12	0.001
238	11661.95657	3264.959704	80.10909091	71.34	0.001
239	36266.6206	1047.899915	72.09272727	79.94	0.001
240	11823.0734	3142.785041	79.83636364	71.54	0.001
241	34970.3776	1063.80388	72.58545455	79.84	0.001
242	12019.13935	3152.8673	79.94545455	71.7	0.001
243	35075.45232	1030.153429	72.43454545	79.88	0.001
244	11648.60647	3087.756671	79.98181818	71.72	0.001
245	34353.93583	1029.325255	72.59272727	79.82	0.001
246	11647.18842	3207.30144	79.87090909	71.34	0.001
247	35641.08806	990.3991082	72.36727273	80.16	0.001
248	11257.78774	3192.134091	79.98	71.9	0.001
249	35446.96743	977.8307662	72.78727273	80.2	0.001
250	11116.86962	3090.195018	79.99090909	72.3	0.001
251	34388.51557	959.5710377	73.10727273	79.92	0.001
252	10900.31676	2960.219295	79.87818182	72.64	0.001
253	32988.78558	997.927985	73.66	79.92	0.001
254	11311.62663	2970.994674	79.69636364	73.1	0.001
255	33105.53849	995.5757083	73.83454545	80.18	0.001
256	11318.12888	2971.22868	79.73272727	73.78	0.001
257	33131.24487	973.8976001	74.50181818	80.06	0.001
258	11088.04128	2977.325226	79.8	73.38	0.001
259	33210.91626	992.8539146	74.42	80.22	0.001
260	11299.293	3009.843869	79.82909091	73.46	0.001
261	33580.36683	1008.346617	74.47818182	80.18	0.001
262	11455.2508	2986.016156	79.69454545	73.86	0.001
263	33329.73392	1003.843492	74.73454545	80.38	0.001
264	11439.27323	2913.505399	79.84909091	74.12	0.001
265	32512.3733	1027.460083	74.77090909	80	0.001
266	11735.95727	2992.059952	79.79636364	74.52	0.001
267	33320.13567	1031.250985	74.75454545	80.18	0.001
268	11812.69299	3011.43773	79.92545455	75.18	0.001
269	33462.07936	1025.911046	75.4	80.18	0.001
270	11707.08602	3036.474913	80.04909091	73.96	0.001
271	33832.32079	1059.705672	74.51454545	80.08	0.001
272	12029.83854	3047.001162	79.99636364	74.28	0.001
273	33940.88528	1035.358598	74.48363636	80.18	0.001
274	11766.28218	3048.304543	79.98545455	74.22	0.001
275	33964.15884	1038.1172	74.52909091	80.16	0.001
276	11797.76898	3051.878948	79.98181818	74.28	0.001
277	34011.40371	1055.71928	74.53090909	79.98	0.001
278	12000.83333	3060.198168	79.93636364	74.46	0.001
279	34104.92033	1054.739542	74.70545455	80.02	0.001
280	11975.10538	3062.127814	79.94545455	74.4	0.001
281	34125.81398	1083.512094	74.69636364	79.98	0.001
282	12286.56766	3102.47656	79.89818182	74.38	0.001
283	34577.21441	1071.70197	74.63090909	79.92	0.001
284	12152.61936	3104.329661	79.83636364	74.6	0.001
285	34597.44988	1071.045788	74.84727273	80.04	0.001
286	12139.15579	3139.212428	79.89090909	74.6	0.001
287	34973.0744	1074.007926	74.90363636	79.98	0.001
288	12154.71987	3179.880203	79.80363636	74.88	0.001
289	35436.4892	1091.0116	75.20727273	79.78	0.001
290	12308.87892	3195.974764	79.66545455	74.92	0.001
291	35630.24241	1087.589416	75.41272727	79.8	0.001
292	12227.1891	3118.532078	79.62727273	74.78	0.001
293	34771.97744	1112.852919	75.56363636	79.7	0.001
294	12466.96812	2999.962319	79.53636364	75.18	0.001
295	33536.55377	1301.114027	76.09818182	79.68	0.001
296	14554.54129	2960.111978	79.52545455	75.3	0.001
297	33209.93792	1477.846549	75.96545455	79.72	0.001
298	16541.64892	3106.832585	79.69272727	74.52	0.001
299	34884.29419	1565.361772	75.39090909	79.96	0.001
300	17567.94735	3269.77635	79.91272727	74.06	0.001
301	36566.59395	1362.8734	74.55454545	79.96	0.001
302	15329.30089	3060.522025	80.22	74.3	0.001
303	34216.56835	1255.181303	74.55454545	79.98	0.001
304	14196.51673	3255.320036	80.15272727	73.76	0.001
305	36206.86858	1200.141797	74.29636364	79.82	0.001
306	13616.4491	3244.722138	80.06909091	74.7	0.001
307	35995.59032	1171.426746	75.30727273	79.96	0.001
308	13273.85516	3152.735191	80.07818182	74.6	0.001
309	35066.53314	1186.537616	75.33272727	79.62	0.001
310	13424.09115	3090.23261	79.92545455	75.02	0.001
311	34396.56316	1184.170911	75.75454545	79.5	0.001
312	13386.02914	3061.648791	79.81272727	75.42	0.001
313	34080.91284	1156.761049	76.11272727	79.6	0.001
314	13076.18582	2926.3598	79.80181818	75.78	0.001
315	32590.04754	1140.454093	76.39454545	79.48	0.001
316	12884.42753	2874.549084	79.64909091	75.98	0.001
317	32006.63292	1113.996005	76.65818182	79.56	0.001
318	12591.68671	2817.700341	79.65454545	76.14	0.001
319	31373.08737	1135.828477	76.82909091	79.46	0.001
320	12819.00703	2815.459722	79.54727273	76.36	0.001
321	31330.50835	1115.143653	77.01272727	79.42	0.001
322	12582.84215	2746.442769	79.59272727	76.6	0.001
323	30560.98823	1121.800114	77.25090909	79.36	0.001
324	12634.04758	2732.285953	79.48545455	76.68	0.001
325	30408.10386	1139.550041	77.36727273	79.26	0.001
326	12834.38963	2661.054646	79.40181818	76.98	0.001
327	29637.28998	1214.553141	77.47454545	79.12	0.001
328	13651.1207	2731.810214	79.22	77.24	0.001
329	30403.76586	1187.284773	77.77090909	79.3	0.001
330	13360.62961	2684.148634	79.33090909	77.16	0.001
331	29883.99609	1211.646834	77.7	79.22	0.001
332	13630.18913	2672.760358	79.22363636	77.44	0.001
333	29770.60229	1239.512685	77.94909091	79.22	0.001
334	13934.7012	2685.68162	79.15454545	77.64	0.001
335	29907.17468	1233.409165	78.12727273	79.24	0.001
336	13857.03357	2665.841986	79.22909091	77.68	0.001
337	29697.9597	1254.900244	78.3	79.2	0.001
338	14095.74699	2675.6961	79.12545455	77.88	0.001
339	29809.5626	1266.190217	78.59272727	79.2	0.001
340	14223.71793	2611.764904	79.15272727	77.98	0.001
341	29108.26019	1267.67239	78.65454545	78.98	0.001
342	14258.05502	2570.215188	78.92	78.02	0.001
343	28651.46343	1281.749218	78.91454545	79.12	0.001
344	14389.05898	2672.528026	78.87090909	77.94	0.001
345	29776.16085	1364.597736	78.87090909	79.16	0.001
346	15324.23649	2620.967542	79.12	77.56	0.001
347	29143.45774	1275.154375	78.11272727	79.12	0.001
348	14393.72701	2605.559156	78.89090909	77.56	0.001
349	28992.46058	1253.36903	78.28545455	79.06	0.001
350	14115.55254	2650.149806	78.9	77.84	0.001
351	29505.9496	1461.875484	78.59636364	78.76	0.001
352	16357.80663	2659.293499	79.13272727	77.76	0.001
353	29563.9969	1383.705641	78.00909091	78.66	0.001
354	15591.36961	2599.349057	78.62	77.7	0.001
355	28905.43585	1298.836859	78.59272727	78.78	0.001
356	14609.94093	2472.595938	78.73272727	77.94	0.001
357	27482.31988	1376.30595	78.69272727	78.36	0.001
358	15490.02636	2566.797689	78.31454545	78.22	0.001
359	28548.29935	1402.436048	79.05636364	78.76	0.001
360	15694.65277	2461.534438	78.97454545	77.82	0.001
361	27340.17099	1325.85037	78.42545455	78.56	0.001
362	14916.91932	2366.58039	78.45636364	78.46	0.001
363	26329.57829	1462.222945	79.24545455	78.56	0.001
364	16383.10545	2609.791058	78.30363636	78.26	0.001
365	28954.24448	1307.396652	78.90181818	78.72	0.001
366	14691.82821	2343.674737	78.90545455	78.18	0.001
367	26035.65438	1298.341485	78.73454545	78.6	0.001
368	14622.09018	2498.829929	78.14545455	78.48	0.001
369	27799.23956	1805.45814	79.34	78.26	0.001
370	20073.57988	2810.122216	78.68	76.96	0.001
371	31169.14756	1366.860518	77.27818182	79.12	0.001
372	15378.15948	2295.113807	78.98181818	77.98	0.001
373	25530.33122	1209.949437	78.59090909	78.76	0.001
374	13667.63173	2271.041721	78.25454545	79.04	0.001
375	25308.03498	1788.063277	79.77636364	78.62	0.001
376	19853.84722	2949.263142	78.91454545	76.84	0.001
377	32671.54559	1366.801568	77.16727273	79.1	0.001
378	15320.90004	2286.68213	79.22	78.28	0.001
379	25495.48454	1401.758409	78.93454545	78.98	0.001
380	15669.06604	2591.726802	78.64363636	78.42	0.001
381	28786.25713	1651.022011	79.06727273	78.84	0.001
382	18370.7026	2763.454833	79.34545455	76.32	0.001
383	30639.69262	1323.753179	76.79636364	79.18	0.001
384	14887.67714	2155.150449	79.01090909	78.48	0.001
385	24020.74415	1253.665192	78.89818182	78.5	0.001
386	14083.50026	2603.168865	77.86363636	79.14	0.001
387	28965.48958	2701.965829	79.73272727	78	0.001
388	29738.91537	3534.172406	78.68	71.84	0.001
389	38962.75567	1196.417234	73.00363636	79.94	0.001
390	13411.88585	1343.521074	79.97090909	79.62	0.001
391	15200.36524	968.8462578	80.32909091	79.06	0.001
392	10860.77392	2160.311799	78.59454545	79.42	0.001
393	24040.55195	2686.918985	79.74363636	78.52	0.001
394	29560.52969	5145.953617	78.58909091	72.02	0.001
395	56586.07644	2790.219592	73.13636364	77.48	0.001
396	30854.03065	4231.670638	78.15272727	71.22	0.001
397	46549.3401	1409.437235	72.01454545	79.1	0.001
398	15748.5681	1420.664894	79.51090909	79.58	0.001
399	16059.31203	878.990001	80.21090909	78.24	0.001
400	9916.119158	1619.345223	77.48363636	79.78	0.001
401	18211.41092	2955.404643	80.39272727	79	0.001
402	32469.33526	6451.170507	79.67454545	66.44	0.001
403	70832.43915	3740.896672	66.99636364	77.02	0.001
404	41259.25922	6334.122561	77.72909091	66.06	0.001
405	69647.99234	2646.231905	66.68363636	76.66	0.001
406	29354.78922	3292.347475	77.36909091	71.64	0.001
407	36296.26706	1156.081462	72.27090909	80.36	0.001
408	13011.86154	1227.144982	80.31636364	80.04	0.001
409	13906.43223	794.9365342	80.55272727	78.7	0.001
410	8935.245547	1537.281562	77.95272727	79.66	0.001
411	17231.60305	1829.984544	80.03090909	79.68	0.001
412	20100.69604	5616.378329	79.89636364	69.94	0.001
413	61649.80485	4321.950204	70.88181818	77.62	0.001
414	47361.41352	7467.407578	78.30181818	65.54	0.001
415	81798.55968	4188.389825	66.14545455	76.56	0.001
416	46037.99468	6631.759928	76.84181818	65.92	0.001
417	72637.07887	2469.193976	66.84545455	76.66	0.001
418	27359.73388	2426.266868	77.11272727	75.36	0.001
419	26832.61412	1010.170216	75.76363636	80.02	0.001
420	11473.36168	1011.82182	79.50181818	80.46	0.001
421	11580.35061	864.6947897	80.21818182	79.64	0.001
422	9702.144218	1818.118086	79.57454545	78	0.001
423	20207.41739	1653.514123	77.88	78.76	0.001
424	18163.96701	5498.269893	78.92727273	71.06	0.001
425	60446.639	4600.936356	71.80545455	77.66	0.001
426	50400.46934	8160.193741	78.13090909	64.92	0.001
427	89247.49843	5529.606412	65.4	75.84	0.001
428	60659.84436	8183.50575	76.01454545	64.54	0.001
429	89626.9847	3498.359585	65.04909091	75.4	0.001
430	38657.89383	3270.376717	75.64	72.98	0.001
431	36002.02987	1076.954484	74.05272727	80.38	0.001
432	12118.58056	935.8390208	80.08	80.46	0.001
433	10733.43774	680.6274103	80.52909091	78.4	0.001
434	7673.136348	1067.304166	77.35272727	78.5	0.001
435	12077.69625	1089.243276	77.71272727	78.64	0.001
436	12009.7494	3400.813153	78.34545455	73.06	0.001
437	37419.39619	2565.726656	72.91818182	80.1	0.001
438	28030.0108	6581.358907	80.61454545	66.06	0.001
439	72122.27192	5125.292733	66.55454545	76.16	0.001
440	56092.48213	6983.022653	76.41090909	71.92	0.001
441	76535.46378	4446.732803	72.62727273	75.16	0.001
442	48968.724	4788.533135	75.49818182	70.3	0.001
443	52567.03223	1535.327807	70.95636364	78.34	0.001
444	17213.41269	1030.427651	78.30727273	80.88	0.001
445	11839.00135	681.630366	81.00727273	78.4	0.001
446	7715.679263	723.9848518	77.14181818	77.8	0.001
447	8305.020931	977.2234849	77.14545455	77.76	0.001
448	11018.92892	1229.960321	76.99818182	79.08	0.001
449	13435.07677	3461.689825	78.43636364	72.58	0.001
450	37968.99711	2499.164805	72.4	80.14	0.001
451	27274.39982	6681.826326	80.74545455	66.8	0.001
452	73136.28651	5441.585597	67.11090909	75.58	0.001
453	59507.50902	7425.691834	76.04	72.06	0.001
454	81264.55424	6107.951208	72.87090909	74.88	0.001
455	66996.37274	6680.397116	75.36727273	67.92	0.001
456	73298.05037	3075.112609	68.49636364	75.78	0.001
457	34148.82921	2133.840239	75.89090909	78.04	0.001
458	23814.77657	1087.342674	78.7	79.92	0.001
459	12388.57194	923.3000724	79.12	79.98	0.001
460	10753.59327	689.3408205	79.18909091	77.9	0.001
461	7897.084648	1149.531411	77.05818182	77.26	0.001
462	13056.09474	1166.000271	76.48181818	78.76	0.001
463	12817.40713	3257.922078	77.8	74.3	0.001
464	35873.31789	2933.138068	74.13818182	80.2	0.001
465	32125.17492	6673.127154	80.75090909	67.1	0.001
466	73093.76379	6057.549323	67.96	75.12	0.001
467	66252.00415	8158.272666	75.59454545	71.94	0.001
468	89267.37698	6575.408463	72.51090909	74.98	0.001
469	72163.4754	6940.260292	75.15090909	67.9	0.001
470	76317.00923	3528.526157	68.51454545	75.34	0.001
471	39201.98709	2528.109763	75.56	77.5	0.001
472	28192.94545	1186.357157	78.07090909	80.4	0.001
473	13458.75362	914.566749	79.77818182	80.14	0.001
474	10683.92705	638.9196874	79.50363636	77.44	0.001
475	7369.189002	811.6396213	76.70727273	76.5	0.001
476	9346.465731	1037.984814	75.83272727	77.82	0.001
477	11473.93561	2093.974615	77.06909091	75.22	0.001
478	23054.06332	1854.785995	74.68909091	79.74	0.001
479	20234.36872	5573.80776	79.37818182	71.5	0.001
480	61243.92545	5423.606096	71.64727273	77.66	0.001
481	59438.90381	9210.500332	78.28363636	69.2	0.001
482	100526.1567	9290.885616	70.15090909	73.46	0.001
483	101466.8841	9442.79891	74.00545455	72.36	0.001
484	103486.5519	6985.158143	72.97636364	74.92	0.001
485	76887.74595	7811.385231	75.11636364	68.34	0.001
486	85896.05868	4097.846299	68.78363636	74.72	0.001
487	45437.48969	2933.028074	75.08181818	76.78	0.001
488	32678.23073	1275.013962	77.45090909	80.24	0.001
489	14517.01134	967.3249812	80.21090909	80.52	0.001
490	11367.76756	652.4241051	80.06545455	77.66	0.001
491	7591.239851	558.9373233	76.87636364	74.68	0.001
492	6433.603172	947.0285869	74.54727273	74.84	0.001
493	10737.38475	1030.761077	74.32727273	76.26	0.001
494	11303.4527	2295.487946	75.63272727	74.02	0.001
495	25236.91801	1976.098663	73.43454545	79.6	0.001
496	21557.8747	5209.768437	79.13454545	71.86	0.001
497	57241.08098	4985.242364	72.07818182	78.2	0.001
498	54666.29257	8764.057322	78.92363636	69.38	0.001
499	95755.89017	9156.131413	70.24727273	73.14	0.001
