Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
0	56647.83752	6129.767781	9.776363636	8.24	0.001
1	66245.24478	7410.230011	9.218181818	10.44	0.001
2	80350.00957	7404.895533	10.46909091	16.66	0.001
3	80762.36872	5584.737582	16.20727273	34.82	0.001
4	60853.40925	5485.311473	34.8	27.96	0.001
5	59832.33983	5606.703033	28.71090909	42.84	0.001
6	61510.26835	5449.265135	42.40909091	37.8	0.001
7	59395.64655	5250.118382	37.74181818	48.12	0.001
8	57943.15679	5096.062542	47.38	43.1	0.001
9	55685.26752	5125.467752	42.83090909	51.6	0.001
10	56505.7208	4649.548403	51.14727273	47.28	0.001
11	50924.38924	4675.411433	47.16	54.02	0.001
12	51713.5388	4487.422317	53.63818182	50.52	0.001
13	49172.90213	4430.88515	50.22545455	55.98	0.001
14	49182.55752	4523.794804	55.58	53.98	0.001
15	49614.29825	3091.15791	53.71272727	57.3	0.001
16	34573.3645	5102.952708	57.06363636	57.38	0.001
17	55958.30699	1794.070153	56.82909091	65.12	0.001
18	20027.98975	4804.415162	63.70181818	61.32	0.001
19	52675.29397	1568.329408	61.47818182	65.52	0.001
20	17399.78854	5039.757875	64.85454545	62.86	0.001
21	55399.53692	1481.017255	62.20909091	65.14	0.001
22	16377.95793	4833.869432	64.98909091	63.34	0.001
23	53435.99851	1512.353015	62.43090909	65.1	0.001
24	16727.19917	4932.126014	65.50181818	64.58	0.001
25	54548.83635	1326.945992	63.66	67.64	0.001
26	14622.20907	4804.059371	67.67090909	64.64	0.001
27	53032.23363	1458.636874	63.67090909	67.48	0.001
28	16018.70085	5126.389056	66.9	61.88	0.001
29	56261.46027	1688.45063	61.68	66	0.001
30	18631.86712	4854.227189	65.68181818	60.84	0.001
31	53058.63689	1929.253149	60.64909091	65.88	0.001
32	21466.67064	4966.492303	65.70545455	63.68	0.001
33	54515.51997	1398.949085	63.69272727	69.46	0.001
34	15310.57456	5468.809511	68.56363636	63.9	0.001
35	60090.86805	1308.940747	63.76545455	69.22	0.001
36	14249.11593	4928.771741	68.48	66.74	0.001
37	54463.84892	1351.049019	66.22	70.54	0.001
38	14753.36818	4931.240856	70.45272727	66.6	0.001
39	54637.33404	1440.580136	66.19272727	69.76	0.001
40	15683.06215	4933.736197	69.67636364	67.82	0.001
41	54657.11255	1290.352466	67.61272727	70.52	0.001
42	14024.56953	4800.192229	70.4	67.5	0.001
43	53213.47826	1323.949612	67.27090909	70.36	0.001
44	14376.08747	4971.970726	70.17454545	68.46	0.001
45	55079.53623	1144.279067	68.42	70.44	0.001
46	12391.2268	4622.896071	70.30545455	68.36	0.001
47	51230.2063	1203.5641	68.34545455	70.2	0.001
48	13031.57456	4810.898983	69.72727273	69.56	0.001
49	53136.0273	1055.368	69.56181818	69.94	0.001
